title,mip_bt,mip_ct1,mip_ct2,makespan,ct1,ct1_lt,ct1_et,ct1_pt,ct1_wt,ct2,ct2_lt,ct2_et,ct2_pt,ct2_wt,num_handover,time,type,handshake
N_10_PL_0.25_R_0.75_V_0_p_5,200,200,200,202,201,94,26,80,1,202,93,69,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_5,200,200,200,200,200,94,26,80,0,199,93,46,40,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_5,200,200,200,200,200,94,26,80,0,197,93,46,40,18,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_5,200,200,200,200,200,94,26,80,0,199,93,46,40,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,67,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,76,80,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,76,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,270,270,88,22,160,0,236,99,51,80,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,253,99,60,80,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,60,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,254,99,75,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,247,99,60,80,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,259,99,60,80,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,76,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,261,99,60,80,22,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,260,99,75,80,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,59,80,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,259,99,60,80,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,270,268,88,20,160,0,270,99,91,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,76,80,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,67,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,253,99,60,80,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,76,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,259,99,60,80,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,60,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,247,99,60,80,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,67,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,67,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,267,99,84,80,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,253,99,60,80,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,76,80,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,267,99,84,80,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,60,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,261,99,60,80,22,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,76,80,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,76,80,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,246,99,51,80,16,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,255,99,76,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,261,99,60,80,22,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,253,99,60,80,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_10,268,268,252,268,268,88,20,160,0,265,99,60,80,26,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,490,490,69,21,400,0,490,118,102,250,20,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,472,118,79,250,25,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,489,118,112,250,9,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,105,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,105,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,491,69,21,400,1,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,112,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,490,490,69,21,400,0,477,118,79,250,30,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,105,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,489,69,19,400,1,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,476,118,79,250,29,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,19,400,4,449,118,70,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,490,69,21,400,0,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,23,400,0,492,118,112,250,12,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,489,118,112,250,9,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,21,400,2,479,118,95,250,16,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,492,69,21,400,2,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,19,400,4,479,118,95,250,16,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,495,495,69,19,400,7,454,118,86,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,19,400,4,451,118,70,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,95,250,23,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,19,400,4,451,118,70,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,490,488,69,19,400,0,490,118,86,250,36,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,112,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,490,490,69,21,400,0,487,118,95,250,24,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,19,400,4,449,118,70,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,95,250,23,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,102,250,21,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,102,250,21,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,492,69,23,400,0,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,493,493,69,19,400,5,449,118,70,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,105,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,112,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,490,490,69,21,400,0,487,118,105,250,14,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,505,494,69,23,400,2,505,118,137,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,492,492,69,23,400,0,492,118,112,250,12,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,495,495,69,19,400,7,454,118,86,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,105,250,13,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,492,69,23,400,0,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,112,250,11,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,489,69,19,400,1,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,476,118,79,250,29,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,493,493,69,21,400,3,479,118,94,250,17,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,491,491,69,21,400,1,491,118,102,250,21,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,500,490,69,21,400,0,500,118,86,250,46,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,489,118,102,250,19,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,482,118,95,250,19,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,489,489,69,19,400,1,486,118,95,250,23,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,489,69,19,400,1,496,118,128,250,0,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_0_p_25,488,488,460,496,490,69,21,400,0,496,118,86,250,42,3,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,128,73,33,8,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,130,73,45,8,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,35,8,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,129,73,48,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,130,73,45,8,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,131,73,50,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,122,73,33,8,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,33,8,2,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,130,73,45,8,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,131,73,50,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,131,73,50,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,128,73,33,8,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,122,73,33,8,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,130,73,45,8,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,35,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,128,73,35,8,12,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,35,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,122,73,35,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,128,73,33,8,14,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,128,73,35,8,12,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,130,73,45,8,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,132,73,45,8,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,35,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,35,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,35,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,116,73,35,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,130,73,45,8,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,45,8,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_1,134,132,134,132,132,72,44,16,0,126,73,33,8,12,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,180,80,52,40,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,163,80,43,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,173,80,47,40,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,161,80,41,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,161,80,41,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,167,80,43,40,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,182,80,62,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,165,80,41,40,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,169,80,47,40,2,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,161,80,41,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,178,80,52,40,6,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,182,80,62,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,163,80,43,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,167,80,43,40,4,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,161,80,41,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,172,80,52,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,182,80,62,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,169,80,49,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,182,80,52,40,10,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,182,80,62,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,182,80,62,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_5,182,182,180,182,182,65,37,80,0,181,80,61,40,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,244,244,55,29,160,0,222,90,52,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,232,90,62,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,242,90,52,80,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,242,90,72,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,244,244,55,29,160,0,232,90,62,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,232,90,62,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,242,90,52,80,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,220,90,50,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,243,243,55,28,160,0,230,90,52,80,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,220,90,50,80,0,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,240,90,62,80,8,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,242,90,52,80,20,2,0.000000,0,0
N_10_PL_0.25_R_0.75_V_1_p_10,242,242,240,242,242,55,27,160,0,242,90,52,80,20,2,0.000000,0,0
