title,mip_bt,mip_ct1,mip_ct2,makespan,ct1,ct1_lt,ct1_et,ct1_pt,ct1_wt,ct2,ct2_lt,ct2_et,ct2_pt,ct2_wt,num_handover,time,type,handshake
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,380,376,202,54,120,0,380,196,76,80,28,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,378,358,202,36,120,0,378,196,92,80,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,365,365,202,36,120,7,365,196,88,80,1,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,373,373,202,36,120,15,366,196,73,80,17,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,364,360,202,36,120,2,364,196,76,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,372,368,202,44,120,2,372,196,94,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,362,362,202,36,120,4,350,196,72,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,364,364,202,36,120,6,361,196,73,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,358,358,202,36,120,0,358,196,78,80,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,360,360,202,36,120,2,359,196,73,80,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,381,378,202,56,120,0,381,196,95,80,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,374,370,202,46,120,2,374,196,98,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,365,361,202,36,120,3,365,196,88,80,1,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,370,367,202,44,120,1,370,196,76,80,18,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,375,375,202,46,120,7,375,196,99,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,372,372,202,46,120,4,363,196,85,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,362,362,202,36,120,4,359,196,73,80,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,374,374,202,36,120,16,373,196,85,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,370,368,202,36,120,10,370,196,76,80,18,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,374,374,202,46,120,6,374,196,96,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,365,365,202,36,120,7,365,196,82,80,7,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,366,366,202,44,120,0,366,196,88,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,378,378,202,46,120,10,373,196,97,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,358,358,202,36,120,0,358,196,82,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,378,378,202,44,120,12,377,196,97,80,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,366,364,202,36,120,6,366,196,78,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,368,364,202,36,120,6,368,196,90,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,358,358,202,36,120,0,358,196,78,80,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,368,368,202,46,120,0,367,196,85,80,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,386,384,202,56,120,6,386,196,110,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,364,360,202,36,120,2,364,196,76,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,358,358,202,36,120,0,358,196,82,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,382,374,202,46,120,6,382,196,104,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,364,364,202,36,120,6,364,196,76,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,365,365,202,36,120,7,365,196,88,80,1,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,358,358,202,36,120,0,355,196,73,80,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,372,370,202,36,120,12,372,196,96,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,386,386,202,44,120,20,378,196,102,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,368,366,202,44,120,0,368,196,88,80,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,369,369,202,36,120,11,368,196,91,80,1,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,376,374,202,44,120,8,376,196,100,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,366,366,202,44,120,0,361,196,73,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,366,360,202,36,120,2,366,196,90,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,367,367,202,36,120,9,367,196,76,80,15,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,384,384,202,46,120,16,382,196,106,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,369,368,202,46,120,0,369,196,91,80,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,376,376,202,36,120,18,375,196,85,80,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,366,366,202,44,120,0,366,196,90,80,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,364,364,202,36,120,6,364,196,76,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,358,358,202,36,120,0,355,196,73,80,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,392,385,202,51,120,12,392,196,112,80,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,368,366,202,44,120,0,368,196,76,80,16,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,369,367,202,36,120,9,369,196,88,80,5,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_5,360,358,360,364,360,202,36,120,2,364,196,76,80,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,469,462,194,28,240,0,469,204,81,160,24,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,462,204,86,160,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,474,474,194,38,240,2,473,204,89,160,20,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,462,194,28,240,0,470,204,100,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,462,204,94,160,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,455,204,89,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,462,194,28,240,0,464,204,94,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,486,486,194,42,240,10,477,204,113,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,494,494,194,28,240,32,491,204,113,160,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,476,194,30,240,12,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,478,478,194,38,240,6,478,204,112,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,464,194,28,240,2,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,462,204,86,160,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,462,194,28,240,0,476,204,90,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,482,480,194,46,240,0,482,204,90,160,28,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,472,472,194,38,240,0,465,204,99,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,462,204,86,160,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,474,194,40,240,0,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,474,474,194,36,240,4,467,204,89,160,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,491,491,194,57,240,0,488,204,124,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,469,194,33,240,2,470,204,100,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,496,488,194,38,240,16,496,204,132,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,486,482,194,48,240,0,486,204,122,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,462,194,28,240,0,464,204,94,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,476,194,38,240,4,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,461,204,81,160,16,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,490,482,194,48,240,0,490,204,126,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,472,472,194,28,240,10,465,204,99,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,486,486,194,48,240,4,486,204,122,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,466,194,28,240,4,470,204,96,160,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,467,462,194,28,240,0,467,204,87,160,16,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,496,491,194,49,240,8,496,204,132,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,472,472,194,38,240,0,450,204,80,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,470,194,36,240,0,470,204,90,160,16,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,485,485,194,33,240,18,466,204,102,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,468,468,194,28,240,6,467,204,91,160,12,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,464,194,28,240,2,457,204,87,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,484,484,194,50,240,0,484,204,100,160,20,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,496,496,194,60,240,2,471,204,99,160,8,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,490,490,194,28,240,28,468,204,90,160,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,510,506,194,58,240,14,510,204,146,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,480,476,194,28,240,14,480,204,116,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,474,194,38,240,2,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,500,500,194,50,240,16,496,204,132,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,464,194,30,240,0,476,204,90,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,482,480,194,46,240,0,482,204,90,160,28,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,472,194,38,240,0,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,490,490,194,36,240,20,483,204,99,160,20,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,480,480,194,28,240,18,475,204,105,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,462,194,28,240,0,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,468,462,194,28,240,0,468,204,86,160,18,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,487,484,194,48,240,2,487,204,123,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,472,472,194,38,240,0,472,204,94,160,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,497,494,194,60,240,0,497,204,113,160,20,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,482,482,194,40,240,8,457,204,91,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,476,194,38,240,4,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,490,490,194,56,240,0,490,204,126,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,464,194,28,240,2,453,204,81,160,8,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,467,462,194,28,240,0,467,204,89,160,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,481,476,194,28,240,14,481,204,117,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,470,194,28,240,8,457,204,87,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,482,472,194,38,240,0,482,204,112,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,462,194,28,240,0,464,204,86,160,14,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,484,484,194,50,240,0,484,204,118,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,471,462,194,28,240,0,471,204,89,160,18,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,491,491,194,33,240,24,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,465,462,194,28,240,0,465,204,91,160,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,484,484,194,50,240,0,481,204,113,160,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,471,471,194,33,240,4,455,204,81,160,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,464,194,28,240,2,463,204,81,160,18,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,478,474,194,40,240,0,478,204,112,160,2,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,472,470,194,36,240,0,472,204,86,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,496,496,194,46,240,16,496,204,132,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,471,462,194,28,240,0,471,204,87,160,20,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,466,462,194,28,240,0,466,204,80,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,484,484,194,50,240,0,480,204,100,160,16,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,464,464,194,30,240,0,457,204,89,160,4,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,476,194,36,240,6,475,204,89,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,472,194,38,240,0,476,204,102,160,10,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,483,480,194,46,240,0,483,204,119,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,482,482,194,40,240,8,482,204,118,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,459,204,87,160,8,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,474,474,194,36,240,4,473,204,81,160,28,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,476,476,194,30,240,12,476,204,112,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,486,486,194,38,240,14,486,204,122,160,0,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,462,462,194,28,240,0,461,204,81,160,16,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,470,194,36,240,0,467,204,81,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,470,470,194,28,240,8,469,204,99,160,6,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,472,472,194,38,240,0,472,204,86,160,22,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_10,462,462,462,484,484,194,50,240,0,481,204,99,160,18,5,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,804,804,154,46,600,4,804,244,92,450,18,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,796,788,154,32,600,2,796,244,102,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,819,819,154,60,600,5,819,244,88,450,37,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,809,809,154,42,600,13,807,244,92,450,21,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,806,806,154,48,600,4,806,244,92,450,20,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,818,809,154,43,600,12,818,244,124,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,804,794,154,40,600,0,804,244,78,450,32,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,792,792,154,38,600,0,779,244,79,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,818,817,154,62,600,1,818,244,113,450,11,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,805,805,154,43,600,8,802,244,106,450,2,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,822,806,154,50,600,2,822,244,88,450,40,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,801,795,154,32,600,9,801,244,84,450,23,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,805,805,154,43,600,8,802,244,106,450,2,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,809,807,154,38,600,15,809,244,88,450,27,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,800,800,154,46,600,0,800,244,82,450,24,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,800,794,154,40,600,0,800,244,94,450,12,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,826,820,154,62,600,4,826,244,120,450,12,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,822,801,154,42,600,5,822,244,78,450,50,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,806,806,154,48,600,4,804,244,106,450,4,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,822,802,154,48,600,0,822,244,86,450,42,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,810,800,154,46,600,0,810,244,110,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,818,800,154,46,600,0,818,244,88,450,36,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,819,809,154,50,600,5,819,244,122,450,3,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,804,804,154,43,600,7,774,244,78,450,2,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,814,808,154,38,600,16,814,244,120,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,811,811,154,45,600,12,778,244,84,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,794,792,154,38,600,0,794,244,94,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,810,810,154,40,600,16,810,244,116,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,812,810,154,50,600,6,812,244,118,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,804,804,154,46,600,4,804,244,82,450,28,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,831,831,154,48,600,29,813,244,119,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,833,825,154,68,600,3,833,244,116,450,23,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,806,799,154,40,600,5,806,244,106,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,796,794,154,40,600,0,796,244,100,450,2,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,808,808,154,42,600,12,808,244,98,450,16,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,809,809,154,45,600,10,806,244,106,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,822,822,154,45,600,23,821,244,118,450,9,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,822,822,154,68,600,0,812,244,116,450,2,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,802,802,154,48,600,0,801,244,87,450,20,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,804,804,154,42,600,8,804,244,110,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,796,794,154,40,600,0,796,244,96,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,816,814,154,56,600,4,816,244,122,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,811,811,154,48,600,9,810,244,97,450,19,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,815,804,154,48,600,2,815,244,109,450,12,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,811,794,154,40,600,0,811,244,101,450,16,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,816,810,154,48,600,8,816,244,108,450,14,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,828,827,154,40,600,33,828,244,134,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,801,801,154,42,600,5,801,244,90,450,17,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,806,805,154,32,600,19,806,244,102,450,10,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,827,827,154,52,600,21,822,244,119,450,9,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,806,805,154,42,600,9,806,244,93,450,19,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,818,818,154,46,600,18,818,244,124,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,822,822,154,68,600,0,812,244,106,450,12,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,794,794,154,38,600,2,788,244,85,450,9,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,815,814,154,42,600,18,815,244,110,450,11,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,810,810,154,42,600,14,810,244,112,450,4,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,803,802,154,38,600,10,803,244,83,450,26,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,796,796,154,38,600,4,794,244,98,450,2,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,810,810,154,48,600,8,800,244,94,450,12,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,810,810,154,54,600,2,793,244,95,450,4,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,808,796,154,42,600,0,808,244,88,450,26,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,805,794,154,38,600,2,805,244,105,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,814,808,154,38,600,16,814,244,88,450,32,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,816,810,154,56,600,0,816,244,116,450,6,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,808,792,154,38,600,0,808,244,92,450,22,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,801,801,154,42,600,5,801,244,84,450,23,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,820,820,154,42,600,24,814,244,120,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,794,794,154,40,600,0,794,244,86,450,14,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,826,826,154,42,600,30,819,244,125,450,0,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,853,853,154,74,600,25,811,244,108,450,9,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,818,818,154,48,600,16,818,244,102,450,22,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,807,807,154,42,600,11,807,244,92,450,21,6,0.000000,0,0
N_15_PL_0.25_R_0.7_V_2_p_25,786,786,784,826,820,154,56,600,10,826,244,132,450,0,6,0.000000,0,0
