title,mip_bt,mip_ct1,mip_ct2,makespan,ct1,ct1_lt,ct1_et,ct1_pt,ct1_wt,ct2,ct2_lt,ct2_et,ct2_pt,ct2_wt,num_handover,time,type,handshake
N_25_PL_0.25_R_0.5_V_2_p_10,584,584,582,614,614,171,47,380,16,612,302,38,260,12,7,1.3741,0,0
N_25_PL_0.25_R_0.5_V_2_p_25,1104,1104,1082,1116,1116,139,27,950,0,1116,334,70,700,12,8,1.8510,0,0
N_25_PL_0.25_R_0.5_V_3_p_1,372,372,372,399,399,308,24,40,27,399,290,81,22,6,6,1.1552,0,0
N_25_PL_0.25_R_0.5_V_3_p_5,496,496,496,522,514,264,53,190,7,522,334,68,120,0,6,1.2324,0,0
N_25_PL_0.25_R_0.5_V_3_p_10,662,660,662,689,686,249,57,380,0,689,349,78,260,2,7,1.4342,0,0
N_25_PL_0.25_R_0.5_V_3_p_25,1170,1170,1166,1223,1219,210,32,950,27,1223,388,125,700,10,8,1.8955,0,0
N_25_PL_0.25_R_0.5_V_4_p_1,270,270,270,282,277,207,30,38,2,282,230,26,20,6,4,1.0107,0,0
N_25_PL_0.25_R_0.5_V_4_p_5,392,392,390,424,415,174,51,190,0,424,263,45,110,6,5,1.1308,0,0
N_25_PL_0.25_R_0.5_V_4_p_10,552,550,552,579,578,150,42,380,6,579,287,52,240,0,6,1.3173,0,0
N_25_PL_0.25_R_0.5_V_4_p_25,1068,1066,1068,1111,1096,102,38,950,6,1111,335,76,700,0,8,1.7607,0,0
N_25_PL_0.25_R_0.75_V_0_p_1,338,338,338,350,344,218,88,38,0,350,234,92,24,0,6,1.0629,0,0
N_25_PL_0.25_R_0.75_V_0_p_5,462,462,462,462,462,212,60,190,0,462,240,100,120,2,6,1.1944,0,0
N_25_PL_0.25_R_0.75_V_0_p_10,628,628,626,634,632,192,60,380,0,634,260,114,260,0,7,1.3603,0,0
N_25_PL_0.25_R_0.75_V_0_p_25,1144,1144,1120,1152,1152,150,52,950,0,1142,302,140,700,0,8,1.7726,0,0
N_25_PL_0.25_R_0.75_V_1_p_1,462,462,462,464,464,312,112,38,2,464,294,146,24,0,6,1.1597,0,0
N_25_PL_0.25_R_0.75_V_1_p_5,586,586,586,586,586,298,98,190,0,574,308,140,120,6,6,1.3216,0,0
N_25_PL_0.25_R_0.75_V_1_p_10,742,740,742,744,744,280,80,380,4,744,326,156,240,22,6,1.5004,0,0
N_25_PL_0.25_R_0.75_V_1_p_25,1244,1244,1228,1254,1250,242,52,950,6,1254,364,236,650,4,7,1.9027,0,0
N_25_PL_0.25_R_0.75_V_2_p_1,386,386,386,386,386,237,111,38,0,385,254,99,20,12,4,1.1140,0,0
N_25_PL_0.25_R_0.75_V_2_p_5,508,506,508,506,506,221,95,190,0,497,270,113,110,4,5,1.2750,0,0
N_25_PL_0.25_R_0.75_V_2_p_10,668,666,668,666,666,206,80,380,0,666,285,127,240,14,6,1.3631,0,0
N_25_PL_0.25_R_0.75_V_2_p_25,1168,1168,1146,1239,1239,172,86,950,31,1210,319,153,650,88,7,1.9532,0,0
N_25_PL_0.25_R_0.75_V_3_p_1,382,382,382,404,404,263,101,40,0,401,286,92,22,1,6,1.1426,0,0
N_25_PL_0.25_R_0.75_V_3_p_5,502,500,502,518,516,237,83,190,6,518,312,82,110,14,5,1.2840,0,0
N_25_PL_0.25_R_0.75_V_3_p_10,662,662,660,696,696,208,108,380,0,696,341,107,240,8,6,1.3981,0,0
N_25_PL_0.25_R_0.75_V_3_p_25,1176,1176,1176,1215,1206,169,87,950,0,1215,380,135,700,0,8,1.7664,0,0
N_25_PL_0.25_R_0.75_V_4_p_1,380,380,380,398,396,287,57,40,12,398,253,121,24,0,7,1.1854,0,0
N_25_PL_0.25_R_0.75_V_4_p_5,506,504,506,529,529,258,77,190,4,528,282,126,120,0,6,1.2086,0,0
N_25_PL_0.25_R_0.75_V_4_p_10,670,670,670,704,702,245,75,380,2,704,295,143,260,6,7,1.4389,0,0
N_25_PL_0.25_R_0.75_V_4_p_25,1178,1178,1178,1208,1208,185,57,950,16,1208,355,131,700,22,8,1.8559,0,0
N_25_PL_0.5_R_0.25_V_0_p_1,376,376,376,390,388,255,103,26,4,390,252,106,32,0,4,1.0696,0,0
N_25_PL_0.5_R_0.25_V_0_p_5,488,488,486,496,495,259,100,130,6,496,248,98,150,0,3,1.1768,0,0
N_25_PL_0.5_R_0.25_V_0_p_10,628,628,626,634,629,264,105,260,0,634,243,91,300,0,3,1.2441,0,0
N_25_PL_0.5_R_0.25_V_0_p_25,1048,1048,1046,1054,1029,279,92,650,8,1054,228,76,750,0,3,1.6255,0,0
N_25_PL_0.5_R_0.25_V_1_p_1,322,322,320,318,307,241,34,32,0,318,237,55,26,0,4,1.0001,0,0
N_25_PL_0.5_R_0.25_V_1_p_5,438,438,436,440,440,220,68,150,2,436,258,38,140,0,4,1.1511,0,0
N_25_PL_0.5_R_0.25_V_1_p_10,582,582,582,582,581,221,60,300,0,582,257,45,280,0,4,1.3126,0,0
N_25_PL_0.5_R_0.25_V_1_p_25,992,992,992,992,992,211,81,700,0,991,267,70,650,4,2,1.5482,0,0
N_25_PL_0.5_R_0.25_V_2_p_1,354,354,354,351,348,244,66,32,6,351,244,79,28,0,5,1.0796,0,0
N_25_PL_0.5_R_0.25_V_2_p_5,468,468,468,470,469,223,101,140,5,470,265,65,140,0,3,1.1550,0,0
N_25_PL_0.5_R_0.25_V_2_p_10,608,608,608,601,601,225,96,280,0,601,263,58,280,0,3,1.2272,0,0
N_25_PL_0.5_R_0.25_V_2_p_25,1016,1016,986,993,993,226,117,650,0,989,262,127,600,0,0,1.4749,0,0
N_25_PL_0.5_R_0.25_V_3_p_1,334,334,334,338,338,197,105,28,8,338,257,53,28,0,3,1.0530,0,0
N_25_PL_0.5_R_0.25_V_3_p_5,446,446,446,450,437,198,95,140,4,450,256,54,140,0,3,1.1457,0,0
N_25_PL_0.5_R_0.25_V_3_p_10,586,586,586,590,569,197,92,280,0,590,257,53,280,0,3,1.2931,0,0
N_25_PL_0.5_R_0.25_V_3_p_25,1000,1000,980,996,994,194,137,650,13,996,260,86,650,0,1,1.4987,0,0
N_25_PL_0.5_R_0.25_V_4_p_1,340,340,340,346,345,265,48,32,0,346,274,44,28,0,5,1.0784,0,0
N_25_PL_0.5_R_0.25_V_4_p_5,456,454,456,470,466,243,73,150,0,470,296,32,140,2,4,1.1297,0,0
N_25_PL_0.5_R_0.25_V_4_p_10,598,598,596,608,605,254,43,300,8,608,285,63,260,0,3,1.2896,0,0
N_25_PL_0.5_R_0.25_V_4_p_25,1010,1010,1008,1015,1013,247,64,700,2,1015,292,73,650,0,2,1.5446,0,0
N_25_PL_0.5_R_0.5_V_0_p_1,298,298,298,310,310,222,60,28,0,310,233,53,24,0,1,0.9632,0,0
N_25_PL_0.5_R_0.5_V_0_p_5,402,402,402,416,408,218,50,140,0,416,237,59,120,0,1,1.0537,0,0
N_25_PL_0.5_R_0.5_V_0_p_10,532,532,532,553,552,213,57,280,2,553,242,71,240,0,1,1.1636,0,0
N_25_PL_0.5_R_0.5_V_0_p_25,900,900,894,906,902,212,40,650,0,906,243,63,600,0,0,1.4007,0,0
N_25_PL_0.5_R_0.5_V_1_p_1,282,282,282,306,302,228,38,32,4,306,251,31,24,0,3,0.9878,0,0
N_25_PL_0.5_R_0.5_V_1_p_5,388,388,388,400,399,218,31,150,0,400,261,19,120,0,2,1.0383,0,0
N_25_PL_0.5_R_0.5_V_1_p_10,522,518,522,538,527,206,41,280,0,538,273,21,240,4,1,1.2179,0,0
N_25_PL_0.5_R_0.5_V_1_p_25,902,858,902,918,908,186,40,650,32,918,293,25,600,0,0,1.5192,0,0
N_25_PL_0.5_R_0.5_V_2_p_1,312,312,312,330,330,255,47,28,0,329,223,76,30,0,4,1.0216,0,0
N_25_PL_0.5_R_0.5_V_2_p_5,422,422,422,435,428,248,50,130,0,435,230,65,140,0,2,1.0648,0,0
N_25_PL_0.5_R_0.5_V_2_p_10,558,558,556,576,562,253,49,260,0,576,225,91,260,0,1,1.1690,0,0
N_25_PL_0.5_R_0.5_V_2_p_25,948,948,946,964,958,253,55,650,0,964,225,89,650,0,1,1.4619,0,0
N_25_PL_0.5_R_0.5_V_3_p_1,296,296,294,311,311,225,56,28,2,311,252,31,28,0,3,0.9759,0,0
N_25_PL_0.5_R_0.5_V_3_p_5,406,400,406,418,414,213,59,130,12,418,264,14,140,0,2,1.0718,0,0
N_25_PL_0.5_R_0.5_V_3_p_10,540,540,526,538,528,218,42,260,8,538,259,19,260,0,1,1.1912,0,0
N_25_PL_0.5_R_0.5_V_3_p_25,930,930,916,928,921,218,35,650,18,928,259,19,650,0,1,1.4754,0,0
N_25_PL_0.5_R_0.5_V_4_p_1,256,256,256,269,261,191,40,30,0,269,224,17,28,0,4,0.9580,0,0
N_25_PL_0.5_R_0.5_V_4_p_5,364,364,364,378,376,194,50,130,2,378,221,17,140,0,2,1.0479,0,0
N_25_PL_0.5_R_0.5_V_4_p_10,498,498,496,513,509,200,49,260,0,513,215,18,280,0,2,1.1573,0,0
N_25_PL_0.5_R_0.5_V_4_p_25,904,902,904,918,915,211,54,650,0,918,204,14,700,0,2,1.4424,0,0
N_25_PL_0.5_R_0.75_V_0_p_1,354,354,354,372,360,229,105,26,0,372,282,60,30,0,3,1.0317,0,0
N_25_PL_0.5_R_0.75_V_0_p_5,464,464,462,488,482,232,102,130,18,488,279,69,140,0,2,1.1804,0,0
N_25_PL_0.5_R_0.75_V_0_p_10,598,598,598,616,606,234,110,260,2,616,277,59,280,0,2,1.2662,0,0
N_25_PL_0.5_R_0.75_V_0_p_25,1004,1002,1004,1022,1022,241,127,650,4,1022,270,52,700,0,2,1.5426,0,0
N_25_PL_0.5_R_0.75_V_1_p_1,424,424,422,440,439,340,54,30,15,440,332,78,30,0,5,1.1873,0,0
N_25_PL_0.5_R_0.75_V_1_p_5,542,542,540,598,598,337,113,140,8,591,335,103,150,3,4,1.2460,0,0
N_25_PL_0.5_R_0.75_V_1_p_10,686,686,686,735,732,344,96,280,12,735,328,107,300,0,4,1.3964,0,0
N_25_PL_0.5_R_0.75_V_1_p_25,1100,1100,1094,1114,1109,340,116,650,3,1114,332,130,650,2,1,1.6231,0,0
N_25_PL_0.5_R_0.75_V_2_p_1,346,346,344,362,362,273,53,28,8,362,294,32,36,0,7,1.1027,0,0
N_25_PL_0.5_R_0.75_V_2_p_5,470,470,470,508,508,282,48,140,38,506,285,61,160,0,5,1.2991,0,0
N_25_PL_0.5_R_0.75_V_2_p_10,616,610,616,638,638,289,89,260,0,638,278,56,300,4,3,1.2535,0,0
N_25_PL_0.5_R_0.75_V_2_p_25,1042,1042,1018,1056,1056,314,90,650,2,1045,253,92,700,0,2,1.6647,0,0
N_25_PL_0.5_R_0.75_V_3_p_1,370,370,370,396,392,291,69,32,0,396,291,69,28,8,5,1.1092,0,0
N_25_PL_0.5_R_0.75_V_3_p_5,486,486,484,502,500,302,54,140,4,502,280,82,140,0,3,1.1661,0,0
N_25_PL_0.5_R_0.75_V_3_p_10,626,626,624,642,642,303,57,280,2,642,279,83,280,0,3,1.3190,0,0
N_25_PL_0.5_R_0.75_V_3_p_25,1042,1030,1042,1062,1060,298,106,650,6,1062,284,126,650,2,1,1.5837,0,0
N_25_PL_0.5_R_0.75_V_4_p_1,284,284,282,300,300,221,49,30,0,300,171,103,26,0,3,0.9863,0,0
N_25_PL_0.5_R_0.75_V_4_p_5,392,392,392,410,400,218,42,140,0,410,174,106,130,0,2,1.0594,0,0
N_25_PL_0.5_R_0.75_V_4_p_10,528,528,528,546,542,215,47,280,0,546,177,109,260,0,2,1.2091,0,0
N_25_PL_0.5_R_0.75_V_4_p_25,926,904,926,944,936,211,75,650,0,944,181,113,650,0,1,1.4612,0,0
N_50_PL_0.25_R_0.25_V_0_p_1,658,658,658,680,680,452,150,76,2,680,480,158,40,2,8,1.7605,0,0
N_50_PL_0.25_R_0.25_V_0_p_5,900,900,900,949,946,407,137,380,22,949,525,204,220,0,10,2.0708,0,0
N_50_PL_0.25_R_0.25_V_0_p_10,1220,1218,1220,1273,1268,362,138,760,8,1273,570,223,480,0,12,2.4233,0,0
N_50_PL_0.25_R_0.25_V_0_p_25,2252,2252,2246,2329,2322,298,104,1900,20,2329,634,282,1400,13,16,3.3901,0,0
N_50_PL_0.25_R_0.25_V_1_p_1,670,670,670,704,687,451,148,76,12,704,424,236,42,2,9,1.8068,0,0
N_50_PL_0.25_R_0.25_V_1_p_5,912,912,912,968,963,427,149,380,7,968,448,288,220,12,10,2.0464,0,0
N_50_PL_0.25_R_0.25_V_1_p_10,1232,1232,1232,1259,1249,374,103,760,12,1259,501,274,480,4,12,2.4223,0,0
N_50_PL_0.25_R_0.25_V_1_p_25,2252,2252,2222,2343,2340,284,80,1900,76,2343,591,360,1350,42,15,3.5033,0,0
N_50_PL_0.25_R_0.25_V_2_p_1,686,686,686,755,745,505,162,78,0,755,480,232,40,3,9,1.8557,0,0
N_50_PL_0.25_R_0.25_V_2_p_5,928,926,928,970,969,460,103,380,26,970,525,225,220,0,10,2.0951,0,0
N_50_PL_0.25_R_0.25_V_2_p_10,1246,1246,1238,1325,1316,419,135,760,2,1325,566,293,460,6,11,2.4081,0,0
N_50_PL_0.25_R_0.25_V_2_p_25,2258,2258,2248,2311,2299,298,87,1900,14,2311,687,242,1350,32,15,3.4178,0,0
N_50_PL_0.25_R_0.25_V_3_p_1,704,704,704,718,708,483,135,76,14,718,456,222,40,0,8,1.7948,0,0
N_50_PL_0.25_R_0.25_V_3_p_5,946,946,946,977,974,452,142,380,0,977,487,264,220,6,10,2.0922,0,0
N_50_PL_0.25_R_0.25_V_3_p_10,1256,1256,1256,1316,1316,417,137,760,2,1316,522,330,460,4,11,2.3936,0,0
N_50_PL_0.25_R_0.25_V_3_p_25,2264,2264,2238,2339,2339,319,111,1900,9,2339,620,382,1300,37,14,3.3176,0,0
N_50_PL_0.25_R_0.25_V_4_p_1,732,732,732,749,744,486,162,76,20,749,495,212,42,0,9,1.8941,0,0
N_50_PL_0.25_R_0.25_V_4_p_5,974,972,974,1012,1012,459,173,380,0,1008,522,259,220,7,10,2.0940,0,0
N_50_PL_0.25_R_0.25_V_4_p_10,1286,1286,1286,1327,1322,423,131,760,8,1327,558,295,460,14,11,2.5400,0,0
N_50_PL_0.25_R_0.25_V_4_p_25,2298,2298,2298,2392,2392,343,148,1900,1,2391,638,370,1350,33,15,3.3377,0,0
N_50_PL_0.25_R_0.5_V_0_p_1,634,634,634,687,686,533,57,76,20,687,570,73,44,0,10,1.8783,0,0
N_50_PL_0.25_R_0.5_V_0_p_5,880,878,880,944,944,471,89,380,4,942,632,80,230,0,11,2.1248,0,0
N_50_PL_0.25_R_0.5_V_0_p_10,1202,1202,1192,1272,1272,430,80,760,2,1272,673,105,480,14,12,2.5239,0,0
N_50_PL_0.25_R_0.5_V_0_p_25,2228,2228,2226,2301,2299,320,70,1900,9,2301,783,117,1400,1,16,3.4400,0,0
N_50_PL_0.25_R_0.5_V_1_p_1,524,522,524,553,553,428,48,76,1,553,441,68,42,2,9,1.7417,0,0
N_50_PL_0.25_R_0.5_V_1_p_5,770,768,770,826,826,370,74,380,2,817,499,68,230,20,11,2.0907,0,0
N_50_PL_0.25_R_0.5_V_1_p_10,1098,1098,1090,1200,1198,321,107,760,10,1200,548,148,500,4,13,2.3988,0,0
N_50_PL_0.25_R_0.5_V_1_p_25,2154,2154,2124,2269,2258,238,76,1900,44,2269,631,173,1450,15,17,3.4964,0,0
N_50_PL_0.25_R_0.5_V_2_p_1,600,600,600,624,624,478,70,76,0,622,454,132,36,0,6,1.6853,0,0
N_50_PL_0.25_R_0.5_V_2_p_5,838,838,830,866,866,415,65,380,6,866,517,149,200,0,8,1.9221,0,0
N_50_PL_0.25_R_0.5_V_2_p_10,1154,1154,1154,1202,1202,366,68,760,8,1202,566,176,460,0,11,2.3012,0,0
N_50_PL_0.25_R_0.5_V_2_p_25,2174,2174,2170,2245,2245,248,79,1900,18,2223,684,189,1350,0,15,3.2062,0,0
N_50_PL_0.25_R_0.5_V_3_p_1,614,614,614,654,654,498,80,76,0,654,441,170,42,1,9,1.7996,0,0
N_50_PL_0.25_R_0.5_V_3_p_5,860,858,860,918,916,448,88,380,0,918,491,207,220,0,10,1.9971,0,0
N_50_PL_0.25_R_0.5_V_3_p_10,1184,1184,1174,1253,1253,396,97,760,0,1248,543,221,480,4,12,2.4177,0,0
N_50_PL_0.25_R_0.5_V_3_p_25,2220,2220,2198,2359,2359,301,125,1900,33,2358,638,316,1400,4,16,3.4962,0,0
N_50_PL_0.25_R_0.5_V_4_p_1,544,544,540,582,582,434,72,76,0,582,478,64,38,2,7,1.6887,0,0
N_50_PL_0.25_R_0.5_V_4_p_5,786,786,784,831,831,376,70,380,5,829,536,71,220,2,10,1.9706,0,0
N_50_PL_0.25_R_0.5_V_4_p_10,1106,1104,1106,1158,1152,323,69,760,0,1158,589,65,480,24,12,2.4419,0,0
N_50_PL_0.25_R_0.5_V_4_p_25,2148,2146,2148,2292,2290,222,84,1900,84,2292,690,199,1400,3,16,3.4811,0,0
N_50_PL_0.25_R_0.75_V_0_p_1,754,754,754,784,782,501,195,76,10,784,512,230,42,0,9,1.8913,0,0
N_50_PL_0.25_R_0.75_V_0_p_5,996,994,996,1002,1002,469,147,380,6,1002,544,232,220,6,10,2.1165,0,0
N_50_PL_0.25_R_0.75_V_0_p_10,1316,1316,1314,1365,1362,440,156,760,6,1365,573,312,480,0,12,2.4692,0,0
N_50_PL_0.25_R_0.75_V_0_p_25,2320,2320,2320,2366,2364,360,88,1900,16,2366,653,357,1350,6,15,3.3908,0,0
N_50_PL_0.25_R_0.75_V_1_p_1,650,650,650,682,680,457,127,76,20,682,440,198,44,0,10,1.8106,0,0
N_50_PL_0.25_R_0.75_V_1_p_5,896,896,894,948,948,410,136,380,22,948,487,215,230,16,11,2.1311,0,0
N_50_PL_0.25_R_0.75_V_1_p_10,1218,1216,1218,1228,1228,367,93,760,8,1228,530,216,480,2,12,2.3256,0,0
N_50_PL_0.25_R_0.75_V_1_p_25,2244,2244,2244,2301,2301,295,89,1900,17,2287,602,266,1400,19,16,3.3927,0,0
N_50_PL_0.25_R_0.75_V_2_p_1,730,730,730,759,754,525,129,76,24,759,552,165,42,0,9,1.9440,0,0
N_50_PL_0.25_R_0.75_V_2_p_5,976,976,976,1028,1018,480,144,380,14,1028,597,201,230,0,11,2.2021,0,0
N_50_PL_0.25_R_0.75_V_2_p_10,1298,1298,1282,1350,1350,409,167,760,14,1350,668,190,480,12,12,2.6361,0,0
N_50_PL_0.25_R_0.75_V_2_p_25,2320,2320,2320,2394,2394,331,153,1900,10,2394,746,242,1400,6,16,3.4887,0,0
N_50_PL_0.25_R_0.75_V_3_p_1,738,738,738,756,756,496,174,76,10,756,540,172,44,0,10,1.9206,0,0
N_50_PL_0.25_R_0.75_V_3_p_5,978,978,978,1072,1065,465,197,380,23,1072,571,281,220,0,10,2.1859,0,0
N_50_PL_0.25_R_0.75_V_3_p_10,1288,1288,1288,1324,1324,430,104,760,30,1324,606,244,460,14,11,2.4499,0,0
N_50_PL_0.25_R_0.75_V_3_p_25,2304,2304,2302,2416,2416,338,166,1900,12,2402,698,352,1350,2,15,3.5531,0,0
N_50_PL_0.25_R_0.75_V_4_p_1,754,754,752,807,805,557,165,76,7,807,557,203,44,3,10,1.9844,0,0
N_50_PL_0.25_R_0.75_V_4_p_5,998,998,998,1060,1050,514,132,380,24,1060,600,230,230,0,11,2.2261,0,0
N_50_PL_0.25_R_0.75_V_4_p_10,1324,1322,1324,1369,1368,461,131,760,16,1369,653,214,500,2,13,2.5490,0,0
N_50_PL_0.25_R_0.75_V_4_p_25,2344,2342,2344,2440,2431,357,144,1900,30,2440,757,273,1400,10,16,3.6041,0,0
N_50_PL_0.5_R_0.25_V_0_p_1,694,694,694,718,713,484,156,54,19,718,527,137,54,0,4,1.8020,0,0
N_50_PL_0.5_R_0.25_V_0_p_5,908,908,908,936,927,468,191,260,8,936,543,123,270,0,3,1.9054,0,0
N_50_PL_0.5_R_0.25_V_0_p_10,1174,1172,1174,1200,1200,479,195,520,6,1198,532,126,540,0,3,2.1812,0,0
N_50_PL_0.5_R_0.25_V_0_p_25,1946,1946,1940,1966,1953,483,206,1250,14,1966,528,188,1250,0,0,2.6845,0,0
N_50_PL_0.5_R_0.25_V_1_p_1,720,718,720,740,733,469,200,52,12,740,584,94,62,0,7,1.8968,0,0
N_50_PL_0.5_R_0.25_V_1_p_5,948,948,946,981,966,500,194,270,2,981,553,125,300,3,7,2.0618,0,0
N_50_PL_0.5_R_0.25_V_1_p_10,1226,1226,1226,1248,1221,498,201,520,2,1248,555,113,580,0,5,2.2075,0,0
N_50_PL_0.5_R_0.25_V_1_p_25,2044,2044,2044,2066,2058,519,227,1300,12,2066,534,132,1400,0,4,2.8330,0,0
N_50_PL_0.5_R_0.25_V_2_p_1,610,610,610,634,629,462,107,54,6,634,462,118,54,0,4,1.6447,0,0
N_50_PL_0.5_R_0.25_V_2_p_5,826,826,826,850,836,455,107,270,4,850,469,111,270,0,4,1.8250,0,0
N_50_PL_0.5_R_0.25_V_2_p_10,1096,1096,1096,1120,1098,457,101,540,0,1120,467,113,540,0,4,2.1300,0,0
N_50_PL_0.5_R_0.25_V_2_p_25,1884,1884,1884,1897,1893,448,173,1250,22,1897,476,121,1300,0,1,2.6243,0,0
N_50_PL_0.5_R_0.25_V_3_p_1,730,730,730,746,746,525,143,58,20,746,515,173,58,0,8,1.9064,0,0
N_50_PL_0.5_R_0.25_V_3_p_5,958,958,956,978,962,524,146,290,2,978,516,182,280,0,7,2.0208,0,0
N_50_PL_0.5_R_0.25_V_3_p_10,1242,1242,1240,1266,1264,524,168,560,12,1266,516,190,560,0,6,2.2393,0,0
N_50_PL_0.5_R_0.25_V_3_p_25,2036,2034,2036,2049,2049,544,152,1350,3,2049,496,302,1250,1,2,2.7544,0,0
N_50_PL_0.5_R_0.25_V_4_p_1,592,592,592,627,627,419,152,56,0,627,420,149,58,0,7,1.7399,0,0
N_50_PL_0.5_R_0.25_V_4_p_5,812,812,812,828,818,419,119,280,0,828,420,138,270,0,5,1.8467,0,0
N_50_PL_0.5_R_0.25_V_4_p_10,1086,1084,1086,1099,1099,410,149,540,0,1099,429,130,540,0,4,2.0897,0,0
N_50_PL_0.5_R_0.25_V_4_p_25,1872,1872,1872,1882,1871,427,142,1300,2,1882,412,170,1300,0,2,2.6586,0,0
N_50_PL_0.5_R_0.5_V_0_p_1,674,674,674,712,710,571,71,52,16,712,594,64,54,0,3,1.7636,0,0
N_50_PL_0.5_R_0.5_V_0_p_5,882,882,882,902,902,573,69,260,0,900,592,48,260,0,2,1.8908,0,0
N_50_PL_0.5_R_0.5_V_0_p_10,1142,1142,1142,1250,1245,573,110,520,42,1250,592,138,520,0,2,2.2037,0,0
N_50_PL_0.5_R_0.5_V_0_p_25,1922,1922,1922,2029,2028,567,161,1300,0,2029,598,131,1300,0,2,2.7685,0,0
N_50_PL_0.5_R_0.5_V_1_p_1,566,566,566,602,584,459,73,52,0,602,510,36,54,2,3,1.6195,0,0
N_50_PL_0.5_R_0.5_V_1_p_5,774,774,774,825,822,458,114,250,0,825,511,54,260,0,1,1.7806,0,0
N_50_PL_0.5_R_0.5_V_1_p_10,1030,1028,1030,1063,1056,460,96,500,0,1063,509,34,520,0,1,1.9854,0,0
N_50_PL_0.5_R_0.5_V_1_p_25,1804,1804,1756,1810,1810,473,87,1250,0,1809,496,53,1250,10,0,2.5633,0,0
N_50_PL_0.5_R_0.5_V_2_p_1,596,596,596,662,662,510,100,52,0,662,546,62,54,0,3,1.6805,0,0
N_50_PL_0.5_R_0.5_V_2_p_5,806,806,804,886,883,522,81,250,30,886,534,82,270,0,2,1.9578,0,0
N_50_PL_0.5_R_0.5_V_2_p_10,1064,1064,1064,1109,1108,533,61,500,14,1109,523,46,540,0,2,2.1610,0,0
N_50_PL_0.5_R_0.5_V_2_p_25,1826,1826,1818,1858,1858,543,65,1250,0,1857,513,38,1300,6,1,2.6721,0,0
